time_key,full_time,hour,minute,second,period,shift
131226,13:12:26.0000000,13,12,26,PM,Afternoon
131227,13:12:27.0000000,13,12,27,PM,Afternoon
131228,13:12:28.0000000,13,12,28,PM,Afternoon
131229,13:12:29.0000000,13,12,29,PM,Afternoon
131230,13:12:30.0000000,13,12,30,PM,Afternoon
131231,13:12:31.0000000,13,12,31,PM,Afternoon
131232,13:12:32.0000000,13,12,32,PM,Afternoon
131233,13:12:33.0000000,13,12,33,PM,Afternoon
131234,13:12:34.0000000,13,12,34,PM,Afternoon
131235,13:12:35.0000000,13,12,35,PM,Afternoon
131236,13:12:36.0000000,13,12,36,PM,Afternoon
131237,13:12:37.0000000,13,12,37,PM,Afternoon
131238,13:12:38.0000000,13,12,38,PM,Afternoon
131239,13:12:39.0000000,13,12,39,PM,Afternoon
131240,13:12:40.0000000,13,12,40,PM,Afternoon
131241,13:12:41.0000000,13,12,41,PM,Afternoon
131242,13:12:42.0000000,13,12,42,PM,Afternoon
131243,13:12:43.0000000,13,12,43,PM,Afternoon
131244,13:12:44.0000000,13,12,44,PM,Afternoon
131245,13:12:45.0000000,13,12,45,PM,Afternoon
131246,13:12:46.0000000,13,12,46,PM,Afternoon
131247,13:12:47.0000000,13,12,47,PM,Afternoon
131248,13:12:48.0000000,13,12,48,PM,Afternoon
131249,13:12:49.0000000,13,12,49,PM,Afternoon
131250,13:12:50.0000000,13,12,50,PM,Afternoon
131251,13:12:51.0000000,13,12,51,PM,Afternoon
131252,13:12:52.0000000,13,12,52,PM,Afternoon
131253,13:12:53.0000000,13,12,53,PM,Afternoon
131254,13:12:54.0000000,13,12,54,PM,Afternoon
131255,13:12:55.0000000,13,12,55,PM,Afternoon
131256,13:12:56.0000000,13,12,56,PM,Afternoon
131257,13:12:57.0000000,13,12,57,PM,Afternoon
131258,13:12:58.0000000,13,12,58,PM,Afternoon
131259,13:12:59.0000000,13,12,59,PM,Afternoon
131300,13:13:00.0000000,13,13,0,PM,Afternoon
131301,13:13:01.0000000,13,13,1,PM,Afternoon
131302,13:13:02.0000000,13,13,2,PM,Afternoon
131303,13:13:03.0000000,13,13,3,PM,Afternoon
131304,13:13:04.0000000,13,13,4,PM,Afternoon
131305,13:13:05.0000000,13,13,5,PM,Afternoon
131306,13:13:06.0000000,13,13,6,PM,Afternoon
131307,13:13:07.0000000,13,13,7,PM,Afternoon
131308,13:13:08.0000000,13,13,8,PM,Afternoon
131309,13:13:09.0000000,13,13,9,PM,Afternoon
131310,13:13:10.0000000,13,13,10,PM,Afternoon
131311,13:13:11.0000000,13,13,11,PM,Afternoon
131312,13:13:12.0000000,13,13,12,PM,Afternoon
131313,13:13:13.0000000,13,13,13,PM,Afternoon
131314,13:13:14.0000000,13,13,14,PM,Afternoon
131315,13:13:15.0000000,13,13,15,PM,Afternoon
131316,13:13:16.0000000,13,13,16,PM,Afternoon
131317,13:13:17.0000000,13,13,17,PM,Afternoon
131318,13:13:18.0000000,13,13,18,PM,Afternoon
131319,13:13:19.0000000,13,13,19,PM,Afternoon
131320,13:13:20.0000000,13,13,20,PM,Afternoon
131321,13:13:21.0000000,13,13,21,PM,Afternoon
131322,13:13:22.0000000,13,13,22,PM,Afternoon
131323,13:13:23.0000000,13,13,23,PM,Afternoon
131324,13:13:24.0000000,13,13,24,PM,Afternoon
131325,13:13:25.0000000,13,13,25,PM,Afternoon
131326,13:13:26.0000000,13,13,26,PM,Afternoon
131327,13:13:27.0000000,13,13,27,PM,Afternoon
131328,13:13:28.0000000,13,13,28,PM,Afternoon
131329,13:13:29.0000000,13,13,29,PM,Afternoon
131330,13:13:30.0000000,13,13,30,PM,Afternoon
131331,13:13:31.0000000,13,13,31,PM,Afternoon
131332,13:13:32.0000000,13,13,32,PM,Afternoon
131333,13:13:33.0000000,13,13,33,PM,Afternoon
131334,13:13:34.0000000,13,13,34,PM,Afternoon
131335,13:13:35.0000000,13,13,35,PM,Afternoon
131336,13:13:36.0000000,13,13,36,PM,Afternoon
131337,13:13:37.0000000,13,13,37,PM,Afternoon
131338,13:13:38.0000000,13,13,38,PM,Afternoon
131339,13:13:39.0000000,13,13,39,PM,Afternoon
131340,13:13:40.0000000,13,13,40,PM,Afternoon
131341,13:13:41.0000000,13,13,41,PM,Afternoon
131342,13:13:42.0000000,13,13,42,PM,Afternoon
131343,13:13:43.0000000,13,13,43,PM,Afternoon
131344,13:13:44.0000000,13,13,44,PM,Afternoon
131345,13:13:45.0000000,13,13,45,PM,Afternoon
131346,13:13:46.0000000,13,13,46,PM,Afternoon
131347,13:13:47.0000000,13,13,47,PM,Afternoon
131348,13:13:48.0000000,13,13,48,PM,Afternoon
131349,13:13:49.0000000,13,13,49,PM,Afternoon
131350,13:13:50.0000000,13,13,50,PM,Afternoon
131351,13:13:51.0000000,13,13,51,PM,Afternoon
131352,13:13:52.0000000,13,13,52,PM,Afternoon
131353,13:13:53.0000000,13,13,53,PM,Afternoon
131354,13:13:54.0000000,13,13,54,PM,Afternoon
131355,13:13:55.0000000,13,13,55,PM,Afternoon
131356,13:13:56.0000000,13,13,56,PM,Afternoon
131357,13:13:57.0000000,13,13,57,PM,Afternoon
131358,13:13:58.0000000,13,13,58,PM,Afternoon
131359,13:13:59.0000000,13,13,59,PM,Afternoon
131400,13:14:00.0000000,13,14,0,PM,Afternoon
131401,13:14:01.0000000,13,14,1,PM,Afternoon
131402,13:14:02.0000000,13,14,2,PM,Afternoon
131403,13:14:03.0000000,13,14,3,PM,Afternoon
131404,13:14:04.0000000,13,14,4,PM,Afternoon
131405,13:14:05.0000000,13,14,5,PM,Afternoon
131406,13:14:06.0000000,13,14,6,PM,Afternoon
131407,13:14:07.0000000,13,14,7,PM,Afternoon
131408,13:14:08.0000000,13,14,8,PM,Afternoon
131409,13:14:09.0000000,13,14,9,PM,Afternoon
131410,13:14:10.0000000,13,14,10,PM,Afternoon
131411,13:14:11.0000000,13,14,11,PM,Afternoon
131412,13:14:12.0000000,13,14,12,PM,Afternoon
131413,13:14:13.0000000,13,14,13,PM,Afternoon
131414,13:14:14.0000000,13,14,14,PM,Afternoon
131415,13:14:15.0000000,13,14,15,PM,Afternoon
131416,13:14:16.0000000,13,14,16,PM,Afternoon
131417,13:14:17.0000000,13,14,17,PM,Afternoon
131418,13:14:18.0000000,13,14,18,PM,Afternoon
131419,13:14:19.0000000,13,14,19,PM,Afternoon
131420,13:14:20.0000000,13,14,20,PM,Afternoon
131421,13:14:21.0000000,13,14,21,PM,Afternoon
131422,13:14:22.0000000,13,14,22,PM,Afternoon
131423,13:14:23.0000000,13,14,23,PM,Afternoon
131424,13:14:24.0000000,13,14,24,PM,Afternoon
131425,13:14:25.0000000,13,14,25,PM,Afternoon
131426,13:14:26.0000000,13,14,26,PM,Afternoon
131427,13:14:27.0000000,13,14,27,PM,Afternoon
131428,13:14:28.0000000,13,14,28,PM,Afternoon
131429,13:14:29.0000000,13,14,29,PM,Afternoon
131430,13:14:30.0000000,13,14,30,PM,Afternoon
131431,13:14:31.0000000,13,14,31,PM,Afternoon
131432,13:14:32.0000000,13,14,32,PM,Afternoon
131433,13:14:33.0000000,13,14,33,PM,Afternoon
131434,13:14:34.0000000,13,14,34,PM,Afternoon
131435,13:14:35.0000000,13,14,35,PM,Afternoon
131436,13:14:36.0000000,13,14,36,PM,Afternoon
131437,13:14:37.0000000,13,14,37,PM,Afternoon
131438,13:14:38.0000000,13,14,38,PM,Afternoon
131439,13:14:39.0000000,13,14,39,PM,Afternoon
131440,13:14:40.0000000,13,14,40,PM,Afternoon
131441,13:14:41.0000000,13,14,41,PM,Afternoon
131442,13:14:42.0000000,13,14,42,PM,Afternoon
131443,13:14:43.0000000,13,14,43,PM,Afternoon
131444,13:14:44.0000000,13,14,44,PM,Afternoon
131445,13:14:45.0000000,13,14,45,PM,Afternoon
131446,13:14:46.0000000,13,14,46,PM,Afternoon
131447,13:14:47.0000000,13,14,47,PM,Afternoon
131448,13:14:48.0000000,13,14,48,PM,Afternoon
131449,13:14:49.0000000,13,14,49,PM,Afternoon
131450,13:14:50.0000000,13,14,50,PM,Afternoon
131451,13:14:51.0000000,13,14,51,PM,Afternoon
131452,13:14:52.0000000,13,14,52,PM,Afternoon
131453,13:14:53.0000000,13,14,53,PM,Afternoon
131454,13:14:54.0000000,13,14,54,PM,Afternoon
131455,13:14:55.0000000,13,14,55,PM,Afternoon
131456,13:14:56.0000000,13,14,56,PM,Afternoon
131457,13:14:57.0000000,13,14,57,PM,Afternoon
131458,13:14:58.0000000,13,14,58,PM,Afternoon
131459,13:14:59.0000000,13,14,59,PM,Afternoon
131500,13:15:00.0000000,13,15,0,PM,Afternoon
131501,13:15:01.0000000,13,15,1,PM,Afternoon
131502,13:15:02.0000000,13,15,2,PM,Afternoon
131503,13:15:03.0000000,13,15,3,PM,Afternoon
131504,13:15:04.0000000,13,15,4,PM,Afternoon
131505,13:15:05.0000000,13,15,5,PM,Afternoon
131506,13:15:06.0000000,13,15,6,PM,Afternoon
131507,13:15:07.0000000,13,15,7,PM,Afternoon
131508,13:15:08.0000000,13,15,8,PM,Afternoon
131509,13:15:09.0000000,13,15,9,PM,Afternoon
131510,13:15:10.0000000,13,15,10,PM,Afternoon
131511,13:15:11.0000000,13,15,11,PM,Afternoon
131512,13:15:12.0000000,13,15,12,PM,Afternoon
131513,13:15:13.0000000,13,15,13,PM,Afternoon
131514,13:15:14.0000000,13,15,14,PM,Afternoon
131515,13:15:15.0000000,13,15,15,PM,Afternoon
131516,13:15:16.0000000,13,15,16,PM,Afternoon
131517,13:15:17.0000000,13,15,17,PM,Afternoon
131518,13:15:18.0000000,13,15,18,PM,Afternoon
131519,13:15:19.0000000,13,15,19,PM,Afternoon
131520,13:15:20.0000000,13,15,20,PM,Afternoon
131521,13:15:21.0000000,13,15,21,PM,Afternoon
131522,13:15:22.0000000,13,15,22,PM,Afternoon
131523,13:15:23.0000000,13,15,23,PM,Afternoon
131524,13:15:24.0000000,13,15,24,PM,Afternoon
131525,13:15:25.0000000,13,15,25,PM,Afternoon
131526,13:15:26.0000000,13,15,26,PM,Afternoon
131527,13:15:27.0000000,13,15,27,PM,Afternoon
131528,13:15:28.0000000,13,15,28,PM,Afternoon
131529,13:15:29.0000000,13,15,29,PM,Afternoon
131530,13:15:30.0000000,13,15,30,PM,Afternoon
131531,13:15:31.0000000,13,15,31,PM,Afternoon
131532,13:15:32.0000000,13,15,32,PM,Afternoon
131533,13:15:33.0000000,13,15,33,PM,Afternoon
131534,13:15:34.0000000,13,15,34,PM,Afternoon
131535,13:15:35.0000000,13,15,35,PM,Afternoon
131536,13:15:36.0000000,13,15,36,PM,Afternoon
131537,13:15:37.0000000,13,15,37,PM,Afternoon
131538,13:15:38.0000000,13,15,38,PM,Afternoon
131539,13:15:39.0000000,13,15,39,PM,Afternoon
131540,13:15:40.0000000,13,15,40,PM,Afternoon
131541,13:15:41.0000000,13,15,41,PM,Afternoon
131542,13:15:42.0000000,13,15,42,PM,Afternoon
131543,13:15:43.0000000,13,15,43,PM,Afternoon
131544,13:15:44.0000000,13,15,44,PM,Afternoon
131545,13:15:45.0000000,13,15,45,PM,Afternoon
131546,13:15:46.0000000,13,15,46,PM,Afternoon
131547,13:15:47.0000000,13,15,47,PM,Afternoon
131548,13:15:48.0000000,13,15,48,PM,Afternoon
131549,13:15:49.0000000,13,15,49,PM,Afternoon
131550,13:15:50.0000000,13,15,50,PM,Afternoon
131551,13:15:51.0000000,13,15,51,PM,Afternoon
131552,13:15:52.0000000,13,15,52,PM,Afternoon
131553,13:15:53.0000000,13,15,53,PM,Afternoon
131554,13:15:54.0000000,13,15,54,PM,Afternoon
131555,13:15:55.0000000,13,15,55,PM,Afternoon
131556,13:15:56.0000000,13,15,56,PM,Afternoon
131557,13:15:57.0000000,13,15,57,PM,Afternoon
131558,13:15:58.0000000,13,15,58,PM,Afternoon
131559,13:15:59.0000000,13,15,59,PM,Afternoon
131600,13:16:00.0000000,13,16,0,PM,Afternoon
131601,13:16:01.0000000,13,16,1,PM,Afternoon
131602,13:16:02.0000000,13,16,2,PM,Afternoon
131603,13:16:03.0000000,13,16,3,PM,Afternoon
131604,13:16:04.0000000,13,16,4,PM,Afternoon
131605,13:16:05.0000000,13,16,5,PM,Afternoon
131606,13:16:06.0000000,13,16,6,PM,Afternoon
131607,13:16:07.0000000,13,16,7,PM,Afternoon
131608,13:16:08.0000000,13,16,8,PM,Afternoon
131609,13:16:09.0000000,13,16,9,PM,Afternoon
131610,13:16:10.0000000,13,16,10,PM,Afternoon
131611,13:16:11.0000000,13,16,11,PM,Afternoon
131612,13:16:12.0000000,13,16,12,PM,Afternoon
131613,13:16:13.0000000,13,16,13,PM,Afternoon
131614,13:16:14.0000000,13,16,14,PM,Afternoon
131615,13:16:15.0000000,13,16,15,PM,Afternoon
131616,13:16:16.0000000,13,16,16,PM,Afternoon
131617,13:16:17.0000000,13,16,17,PM,Afternoon
131618,13:16:18.0000000,13,16,18,PM,Afternoon
131619,13:16:19.0000000,13,16,19,PM,Afternoon
131620,13:16:20.0000000,13,16,20,PM,Afternoon
131621,13:16:21.0000000,13,16,21,PM,Afternoon
131622,13:16:22.0000000,13,16,22,PM,Afternoon
131623,13:16:23.0000000,13,16,23,PM,Afternoon
131624,13:16:24.0000000,13,16,24,PM,Afternoon
131625,13:16:25.0000000,13,16,25,PM,Afternoon
131626,13:16:26.0000000,13,16,26,PM,Afternoon
131627,13:16:27.0000000,13,16,27,PM,Afternoon
131628,13:16:28.0000000,13,16,28,PM,Afternoon
131629,13:16:29.0000000,13,16,29,PM,Afternoon
131630,13:16:30.0000000,13,16,30,PM,Afternoon
131631,13:16:31.0000000,13,16,31,PM,Afternoon
131632,13:16:32.0000000,13,16,32,PM,Afternoon
131633,13:16:33.0000000,13,16,33,PM,Afternoon
131634,13:16:34.0000000,13,16,34,PM,Afternoon
131635,13:16:35.0000000,13,16,35,PM,Afternoon
131636,13:16:36.0000000,13,16,36,PM,Afternoon
131637,13:16:37.0000000,13,16,37,PM,Afternoon
131638,13:16:38.0000000,13,16,38,PM,Afternoon
131639,13:16:39.0000000,13,16,39,PM,Afternoon
131640,13:16:40.0000000,13,16,40,PM,Afternoon
131641,13:16:41.0000000,13,16,41,PM,Afternoon
131642,13:16:42.0000000,13,16,42,PM,Afternoon
131643,13:16:43.0000000,13,16,43,PM,Afternoon
131644,13:16:44.0000000,13,16,44,PM,Afternoon
131645,13:16:45.0000000,13,16,45,PM,Afternoon
131646,13:16:46.0000000,13,16,46,PM,Afternoon
131647,13:16:47.0000000,13,16,47,PM,Afternoon
131648,13:16:48.0000000,13,16,48,PM,Afternoon
131649,13:16:49.0000000,13,16,49,PM,Afternoon
131650,13:16:50.0000000,13,16,50,PM,Afternoon
131651,13:16:51.0000000,13,16,51,PM,Afternoon
131652,13:16:52.0000000,13,16,52,PM,Afternoon
131653,13:16:53.0000000,13,16,53,PM,Afternoon
131654,13:16:54.0000000,13,16,54,PM,Afternoon
131655,13:16:55.0000000,13,16,55,PM,Afternoon
131656,13:16:56.0000000,13,16,56,PM,Afternoon
131657,13:16:57.0000000,13,16,57,PM,Afternoon
131658,13:16:58.0000000,13,16,58,PM,Afternoon
131659,13:16:59.0000000,13,16,59,PM,Afternoon
131700,13:17:00.0000000,13,17,0,PM,Afternoon
131701,13:17:01.0000000,13,17,1,PM,Afternoon
131702,13:17:02.0000000,13,17,2,PM,Afternoon
131703,13:17:03.0000000,13,17,3,PM,Afternoon
131704,13:17:04.0000000,13,17,4,PM,Afternoon
131705,13:17:05.0000000,13,17,5,PM,Afternoon
131706,13:17:06.0000000,13,17,6,PM,Afternoon
131707,13:17:07.0000000,13,17,7,PM,Afternoon
131708,13:17:08.0000000,13,17,8,PM,Afternoon
131709,13:17:09.0000000,13,17,9,PM,Afternoon
131710,13:17:10.0000000,13,17,10,PM,Afternoon
131711,13:17:11.0000000,13,17,11,PM,Afternoon
131712,13:17:12.0000000,13,17,12,PM,Afternoon
131713,13:17:13.0000000,13,17,13,PM,Afternoon
131714,13:17:14.0000000,13,17,14,PM,Afternoon
131715,13:17:15.0000000,13,17,15,PM,Afternoon
131716,13:17:16.0000000,13,17,16,PM,Afternoon
131717,13:17:17.0000000,13,17,17,PM,Afternoon
131718,13:17:18.0000000,13,17,18,PM,Afternoon
131719,13:17:19.0000000,13,17,19,PM,Afternoon
131720,13:17:20.0000000,13,17,20,PM,Afternoon
131721,13:17:21.0000000,13,17,21,PM,Afternoon
131722,13:17:22.0000000,13,17,22,PM,Afternoon
131723,13:17:23.0000000,13,17,23,PM,Afternoon
131724,13:17:24.0000000,13,17,24,PM,Afternoon
131725,13:17:25.0000000,13,17,25,PM,Afternoon
131726,13:17:26.0000000,13,17,26,PM,Afternoon
131727,13:17:27.0000000,13,17,27,PM,Afternoon
131728,13:17:28.0000000,13,17,28,PM,Afternoon
131729,13:17:29.0000000,13,17,29,PM,Afternoon
131730,13:17:30.0000000,13,17,30,PM,Afternoon
131731,13:17:31.0000000,13,17,31,PM,Afternoon
131732,13:17:32.0000000,13,17,32,PM,Afternoon
131733,13:17:33.0000000,13,17,33,PM,Afternoon
131734,13:17:34.0000000,13,17,34,PM,Afternoon
131735,13:17:35.0000000,13,17,35,PM,Afternoon
131736,13:17:36.0000000,13,17,36,PM,Afternoon
131737,13:17:37.0000000,13,17,37,PM,Afternoon
131738,13:17:38.0000000,13,17,38,PM,Afternoon
131739,13:17:39.0000000,13,17,39,PM,Afternoon
131740,13:17:40.0000000,13,17,40,PM,Afternoon
131741,13:17:41.0000000,13,17,41,PM,Afternoon
131742,13:17:42.0000000,13,17,42,PM,Afternoon
131743,13:17:43.0000000,13,17,43,PM,Afternoon
131744,13:17:44.0000000,13,17,44,PM,Afternoon
131745,13:17:45.0000000,13,17,45,PM,Afternoon
131746,13:17:46.0000000,13,17,46,PM,Afternoon
131747,13:17:47.0000000,13,17,47,PM,Afternoon
131748,13:17:48.0000000,13,17,48,PM,Afternoon
131749,13:17:49.0000000,13,17,49,PM,Afternoon
131750,13:17:50.0000000,13,17,50,PM,Afternoon
131751,13:17:51.0000000,13,17,51,PM,Afternoon
131752,13:17:52.0000000,13,17,52,PM,Afternoon
131753,13:17:53.0000000,13,17,53,PM,Afternoon
131754,13:17:54.0000000,13,17,54,PM,Afternoon
131755,13:17:55.0000000,13,17,55,PM,Afternoon
131756,13:17:56.0000000,13,17,56,PM,Afternoon
131757,13:17:57.0000000,13,17,57,PM,Afternoon
131758,13:17:58.0000000,13,17,58,PM,Afternoon
131759,13:17:59.0000000,13,17,59,PM,Afternoon
131800,13:18:00.0000000,13,18,0,PM,Afternoon
131801,13:18:01.0000000,13,18,1,PM,Afternoon
131802,13:18:02.0000000,13,18,2,PM,Afternoon
131803,13:18:03.0000000,13,18,3,PM,Afternoon
131804,13:18:04.0000000,13,18,4,PM,Afternoon
131805,13:18:05.0000000,13,18,5,PM,Afternoon
131806,13:18:06.0000000,13,18,6,PM,Afternoon
131807,13:18:07.0000000,13,18,7,PM,Afternoon
131808,13:18:08.0000000,13,18,8,PM,Afternoon
131809,13:18:09.0000000,13,18,9,PM,Afternoon
131810,13:18:10.0000000,13,18,10,PM,Afternoon
131811,13:18:11.0000000,13,18,11,PM,Afternoon
131812,13:18:12.0000000,13,18,12,PM,Afternoon
131813,13:18:13.0000000,13,18,13,PM,Afternoon
131814,13:18:14.0000000,13,18,14,PM,Afternoon
131815,13:18:15.0000000,13,18,15,PM,Afternoon
131816,13:18:16.0000000,13,18,16,PM,Afternoon
131817,13:18:17.0000000,13,18,17,PM,Afternoon
131818,13:18:18.0000000,13,18,18,PM,Afternoon
131819,13:18:19.0000000,13,18,19,PM,Afternoon
131820,13:18:20.0000000,13,18,20,PM,Afternoon
131821,13:18:21.0000000,13,18,21,PM,Afternoon
131822,13:18:22.0000000,13,18,22,PM,Afternoon
131823,13:18:23.0000000,13,18,23,PM,Afternoon
131824,13:18:24.0000000,13,18,24,PM,Afternoon
131825,13:18:25.0000000,13,18,25,PM,Afternoon
131826,13:18:26.0000000,13,18,26,PM,Afternoon
131827,13:18:27.0000000,13,18,27,PM,Afternoon
131828,13:18:28.0000000,13,18,28,PM,Afternoon
131829,13:18:29.0000000,13,18,29,PM,Afternoon
131830,13:18:30.0000000,13,18,30,PM,Afternoon
131831,13:18:31.0000000,13,18,31,PM,Afternoon
131832,13:18:32.0000000,13,18,32,PM,Afternoon
131833,13:18:33.0000000,13,18,33,PM,Afternoon
131834,13:18:34.0000000,13,18,34,PM,Afternoon
131835,13:18:35.0000000,13,18,35,PM,Afternoon
131836,13:18:36.0000000,13,18,36,PM,Afternoon
131837,13:18:37.0000000,13,18,37,PM,Afternoon
131838,13:18:38.0000000,13,18,38,PM,Afternoon
131839,13:18:39.0000000,13,18,39,PM,Afternoon
131840,13:18:40.0000000,13,18,40,PM,Afternoon
131841,13:18:41.0000000,13,18,41,PM,Afternoon
131842,13:18:42.0000000,13,18,42,PM,Afternoon
131843,13:18:43.0000000,13,18,43,PM,Afternoon
131844,13:18:44.0000000,13,18,44,PM,Afternoon
131845,13:18:45.0000000,13,18,45,PM,Afternoon
131846,13:18:46.0000000,13,18,46,PM,Afternoon
131847,13:18:47.0000000,13,18,47,PM,Afternoon
131848,13:18:48.0000000,13,18,48,PM,Afternoon
131849,13:18:49.0000000,13,18,49,PM,Afternoon
131850,13:18:50.0000000,13,18,50,PM,Afternoon
131851,13:18:51.0000000,13,18,51,PM,Afternoon
131852,13:18:52.0000000,13,18,52,PM,Afternoon
131853,13:18:53.0000000,13,18,53,PM,Afternoon
131854,13:18:54.0000000,13,18,54,PM,Afternoon
131855,13:18:55.0000000,13,18,55,PM,Afternoon
131856,13:18:56.0000000,13,18,56,PM,Afternoon
131857,13:18:57.0000000,13,18,57,PM,Afternoon
131858,13:18:58.0000000,13,18,58,PM,Afternoon
131859,13:18:59.0000000,13,18,59,PM,Afternoon
131900,13:19:00.0000000,13,19,0,PM,Afternoon
131901,13:19:01.0000000,13,19,1,PM,Afternoon
131902,13:19:02.0000000,13,19,2,PM,Afternoon
131903,13:19:03.0000000,13,19,3,PM,Afternoon
131904,13:19:04.0000000,13,19,4,PM,Afternoon
131905,13:19:05.0000000,13,19,5,PM,Afternoon
131906,13:19:06.0000000,13,19,6,PM,Afternoon
131907,13:19:07.0000000,13,19,7,PM,Afternoon
131908,13:19:08.0000000,13,19,8,PM,Afternoon
131909,13:19:09.0000000,13,19,9,PM,Afternoon
131910,13:19:10.0000000,13,19,10,PM,Afternoon
131911,13:19:11.0000000,13,19,11,PM,Afternoon
131912,13:19:12.0000000,13,19,12,PM,Afternoon
131913,13:19:13.0000000,13,19,13,PM,Afternoon
131914,13:19:14.0000000,13,19,14,PM,Afternoon
131915,13:19:15.0000000,13,19,15,PM,Afternoon
131916,13:19:16.0000000,13,19,16,PM,Afternoon
131917,13:19:17.0000000,13,19,17,PM,Afternoon
131918,13:19:18.0000000,13,19,18,PM,Afternoon
131919,13:19:19.0000000,13,19,19,PM,Afternoon
131920,13:19:20.0000000,13,19,20,PM,Afternoon
131921,13:19:21.0000000,13,19,21,PM,Afternoon
131922,13:19:22.0000000,13,19,22,PM,Afternoon
131923,13:19:23.0000000,13,19,23,PM,Afternoon
131924,13:19:24.0000000,13,19,24,PM,Afternoon
131925,13:19:25.0000000,13,19,25,PM,Afternoon
131926,13:19:26.0000000,13,19,26,PM,Afternoon
131927,13:19:27.0000000,13,19,27,PM,Afternoon
131928,13:19:28.0000000,13,19,28,PM,Afternoon
131929,13:19:29.0000000,13,19,29,PM,Afternoon
131930,13:19:30.0000000,13,19,30,PM,Afternoon
131931,13:19:31.0000000,13,19,31,PM,Afternoon
131932,13:19:32.0000000,13,19,32,PM,Afternoon
131933,13:19:33.0000000,13,19,33,PM,Afternoon
131934,13:19:34.0000000,13,19,34,PM,Afternoon
131935,13:19:35.0000000,13,19,35,PM,Afternoon
131936,13:19:36.0000000,13,19,36,PM,Afternoon
131937,13:19:37.0000000,13,19,37,PM,Afternoon
131938,13:19:38.0000000,13,19,38,PM,Afternoon
131939,13:19:39.0000000,13,19,39,PM,Afternoon
131940,13:19:40.0000000,13,19,40,PM,Afternoon
131941,13:19:41.0000000,13,19,41,PM,Afternoon
131942,13:19:42.0000000,13,19,42,PM,Afternoon
131943,13:19:43.0000000,13,19,43,PM,Afternoon
131944,13:19:44.0000000,13,19,44,PM,Afternoon
131945,13:19:45.0000000,13,19,45,PM,Afternoon
131946,13:19:46.0000000,13,19,46,PM,Afternoon
131947,13:19:47.0000000,13,19,47,PM,Afternoon
131948,13:19:48.0000000,13,19,48,PM,Afternoon
131949,13:19:49.0000000,13,19,49,PM,Afternoon
131950,13:19:50.0000000,13,19,50,PM,Afternoon
131951,13:19:51.0000000,13,19,51,PM,Afternoon
131952,13:19:52.0000000,13,19,52,PM,Afternoon
131953,13:19:53.0000000,13,19,53,PM,Afternoon
131954,13:19:54.0000000,13,19,54,PM,Afternoon
131955,13:19:55.0000000,13,19,55,PM,Afternoon
131956,13:19:56.0000000,13,19,56,PM,Afternoon
131957,13:19:57.0000000,13,19,57,PM,Afternoon
131958,13:19:58.0000000,13,19,58,PM,Afternoon
131959,13:19:59.0000000,13,19,59,PM,Afternoon
132000,13:20:00.0000000,13,20,0,PM,Afternoon
132001,13:20:01.0000000,13,20,1,PM,Afternoon
132002,13:20:02.0000000,13,20,2,PM,Afternoon
132003,13:20:03.0000000,13,20,3,PM,Afternoon
132004,13:20:04.0000000,13,20,4,PM,Afternoon
132005,13:20:05.0000000,13,20,5,PM,Afternoon
132006,13:20:06.0000000,13,20,6,PM,Afternoon
132007,13:20:07.0000000,13,20,7,PM,Afternoon
132008,13:20:08.0000000,13,20,8,PM,Afternoon
132009,13:20:09.0000000,13,20,9,PM,Afternoon
132010,13:20:10.0000000,13,20,10,PM,Afternoon
132011,13:20:11.0000000,13,20,11,PM,Afternoon
132012,13:20:12.0000000,13,20,12,PM,Afternoon
132013,13:20:13.0000000,13,20,13,PM,Afternoon
132014,13:20:14.0000000,13,20,14,PM,Afternoon
132015,13:20:15.0000000,13,20,15,PM,Afternoon
